date;name;open;high;low;close;cod_yfinance
1993-08-17;Ibovespa;77.30000305175781;81.19999694824219;77.30000305175781;80.19999694824219;^BVSP
1993-08-18;Ibovespa;80.19999694824219;81.5;78.5999984741211;79.5;^BVSP
1993-08-19;Ibovespa;79.5;85.19999694824219;79.5;85.0999984741211;^BVSP
1993-08-20;Ibovespa;85.0999984741211;89.19999694824219;85.0999984741211;88.30000305175781;^BVSP
1993-08-23;Ibovespa;88.30000305175781;90.0999984741211;87.30000305175781;89.9000015258789;^BVSP
1993-08-24;Ibovespa;89.9000015258789;92.0999984741211;88.4000015258789;90.5999984741211;^BVSP
1993-08-25;Ibovespa;90.5999984741211;92.0999984741211;90.5;91.5;^BVSP
1993-08-26;Ibovespa;91.5;97.30000305175781;91.5;97.30000305175781;^BVSP
1993-08-27;Ibovespa;97.30000305175781;99.80000305175781;96.9000015258789;97.30000305175781;^BVSP
1993-08-30;Ibovespa;97.30000305175781;100.0999984741211;95.30000305175781;99.80000305175781;^BVSP
1993-08-31;Ibovespa;99.80000305175781;99.80000305175781;96.30000305175781;96.4000015258789;^BVSP
1993-09-01;Ibovespa;96.4000015258789;103.0999984741211;96.4000015258789;102.5999984741211;^BVSP
1993-09-02;Ibovespa;102.5999984741211;110.0999984741211;102.5999984741211;109.9000015258789;^BVSP
1993-09-03;Ibovespa;109.9000015258789;111.9000015258789;108.30000305175781;111.80000305175781;^BVSP
1993-09-06;Ibovespa;111.80000305175781;116.19999694824219;111.80000305175781;116.19999694824219;^BVSP
1993-09-08;Ibovespa;116.19999694824219;122.4000015258789;116.19999694824219;117.5;^BVSP
1993-09-09;Ibovespa;117.5;118.80000305175781;116.0999984741211;118.19999694824219;^BVSP
1993-09-10;Ibovespa;120.5999984741211;123.69999694824219;120.5999984741211;123.0999984741211;^BVSP
1993-09-13;Ibovespa;123.0999984741211;126.80000305175781;121.19999694824219;123.19999694824219;^BVSP
1993-09-14;Ibovespa;123.19999694824219;123.4000015258789;118.5;120.30000305175781;^BVSP
1993-09-15;Ibovespa;120.30000305175781;124.0;119.5;124.0;^BVSP
1993-09-16;Ibovespa;124.0;129.3000030517578;124.0;127.80000305175781;^BVSP
1993-09-17;Ibovespa;127.80000305175781;139.1999969482422;127.80000305175781;138.89999389648438;^BVSP
1993-09-20;Ibovespa;138.89999389648438;141.39999389648438;136.6999969482422;138.10000610351562;^BVSP
1993-09-21;Ibovespa;138.10000610351562;139.10000610351562;133.8000030517578;134.6999969482422;^BVSP
1993-09-22;Ibovespa;134.6999969482422;139.39999389648438;133.0;136.1999969482422;^BVSP
1993-09-23;Ibovespa;136.1999969482422;143.1999969482422;136.1999969482422;143.0;^BVSP
1993-09-24;Ibovespa;143.0;149.39999389648438;141.5;142.6999969482422;^BVSP
1993-09-27;Ibovespa;142.6999969482422;142.6999969482422;139.10000610351562;139.10000610351562;^BVSP
1993-09-28;Ibovespa;139.10000610351562;143.89999389648438;139.10000610351562;143.8000030517578;^BVSP
1993-09-29;Ibovespa;143.89999389648438;149.39999389648438;143.89999389648438;147.39999389648438;^BVSP
1993-09-30;Ibovespa;147.39999389648438;150.3000030517578;146.5;146.60000610351562;^BVSP
1993-10-01;Ibovespa;146.60000610351562;150.3000030517578;146.60000610351562;148.3000030517578;^BVSP
1993-10-04;Ibovespa;148.3000030517578;150.10000610351562;147.1999969482422;147.1999969482422;^BVSP
1993-10-05;Ibovespa;147.1999969482422;153.8000030517578;147.1999969482422;153.39999389648438;^BVSP
1993-10-06;Ibovespa;153.39999389648438;159.39999389648438;152.1999969482422;157.8000030517578;^BVSP
1993-10-07;Ibovespa;157.8000030517578;167.5;157.8000030517578;167.0;^BVSP
1993-10-08;Ibovespa;167.0;173.5;167.0;172.89999389648438;^BVSP
1993-10-11;Ibovespa;172.89999389648438;181.0;172.89999389648438;180.6999969482422;^BVSP
1993-10-13;Ibovespa;180.6999969482422;187.6999969482422;180.6999969482422;184.60000610351562;^BVSP
1993-10-14;Ibovespa;184.60000610351562;207.0;183.89999389648438;187.0;^BVSP
1993-10-15;Ibovespa;187.0;189.89999389648438;185.6999969482422;189.39999389648438;^BVSP
1993-10-18;Ibovespa;189.39999389648438;190.39999389648438;171.39999389648438;171.39999389648438;^BVSP
1993-10-19;Ibovespa;171.39999389648438;179.39999389648438;163.1999969482422;176.6999969482422;^BVSP
1993-10-20;Ibovespa;176.6999969482422;176.6999969482422;162.8000030517578;166.0;^BVSP
1993-10-21;Ibovespa;161.10000610351562;165.1999969482422;149.8000030517578;150.3000030517578;^BVSP
1993-10-22;Ibovespa;150.3000030517578;167.6999969482422;150.3000030517578;166.89999389648438;^BVSP
1993-10-25;Ibovespa;166.89999389648438;166.89999389648438;155.60000610351562;156.10000610351562;^BVSP
1993-10-26;Ibovespa;156.10000610351562;164.39999389648438;156.10000610351562;164.3000030517578;^BVSP
1993-10-27;Ibovespa;164.3000030517578;179.8000030517578;164.3000030517578;179.8000030517578;^BVSP
1993-10-28;Ibovespa;179.8000030517578;183.10000610351562;174.60000610351562;177.5;^BVSP
1993-10-29;Ibovespa;177.5;185.1999969482422;174.8000030517578;184.39999389648438;^BVSP
1993-11-01;Ibovespa;184.39999389648438;203.60000610351562;184.39999389648438;203.60000610351562;^BVSP
1993-11-03;Ibovespa;203.60000610351562;205.60000610351562;197.8000030517578;201.5;^BVSP
1993-11-04;Ibovespa;201.5;206.5;196.39999389648438;198.10000610351562;^BVSP
1993-11-05;Ibovespa;198.10000610351562;201.8000030517578;194.39999389648438;201.5;^BVSP
1993-11-08;Ibovespa;201.5;214.39999389648438;199.89999389648438;212.89999389648438;^BVSP
1993-11-09;Ibovespa;212.89999389648438;220.6999969482422;210.3000030517578;213.39999389648438;^BVSP
1993-11-10;Ibovespa;213.39999389648438;228.5;213.39999389648438;228.3000030517578;^BVSP
1993-11-11;Ibovespa;228.3000030517578;234.3000030517578;228.3000030517578;232.8000030517578;^BVSP
1993-11-12;Ibovespa;232.8000030517578;241.5;232.8000030517578;235.89999389648438;^BVSP
1993-11-16;Ibovespa;235.89999389648438;239.60000610351562;234.8000030517578;239.3000030517578;^BVSP
1993-11-17;Ibovespa;239.3000030517578;251.89999389648438;239.3000030517578;250.5;^BVSP
1993-11-18;Ibovespa;250.5;258.20001220703125;249.1999969482422;251.3000030517578;^BVSP
1993-11-19;Ibovespa;251.3000030517578;253.8000030517578;249.6999969482422;249.8000030517578;^BVSP
1993-11-22;Ibovespa;249.8000030517578;252.10000610351562;247.0;247.39999389648438;^BVSP
1993-11-23;Ibovespa;247.39999389648438;258.3999938964844;247.39999389648438;258.3999938964844;^BVSP
1993-11-24;Ibovespa;258.3999938964844;273.6000061035156;258.3999938964844;270.1000061035156;^BVSP
1993-11-25;Ibovespa;270.1000061035156;276.6000061035156;268.3999938964844;276.3999938964844;^BVSP
1993-11-26;Ibovespa;276.3999938964844;287.0;276.3999938964844;282.20001220703125;^BVSP
1993-11-29;Ibovespa;282.20001220703125;282.70001220703125;275.1000061035156;276.5;^BVSP
1993-11-30;Ibovespa;276.5;278.20001220703125;270.0;274.0;^BVSP
1993-12-01;Ibovespa;274.0;278.70001220703125;266.79998779296875;267.0;^BVSP
1993-12-02;Ibovespa;267.0;273.0;266.79998779296875;271.70001220703125;^BVSP
1993-12-03;Ibovespa;271.70001220703125;289.79998779296875;271.70001220703125;288.70001220703125;^BVSP
1993-12-06;Ibovespa;288.70001220703125;296.20001220703125;288.70001220703125;296.20001220703125;^BVSP
1993-12-07;Ibovespa;296.20001220703125;298.0;289.8999938964844;293.0;^BVSP
1993-12-08;Ibovespa;293.0;297.3999938964844;290.1000061035156;291.20001220703125;^BVSP
1993-12-09;Ibovespa;291.20001220703125;291.20001220703125;283.6000061035156;284.70001220703125;^BVSP
1993-12-10;Ibovespa;284.70001220703125;295.1000061035156;284.70001220703125;290.6000061035156;^BVSP
1993-12-13;Ibovespa;290.6000061035156;294.29998779296875;287.0;294.29998779296875;^BVSP
1993-12-14;Ibovespa;294.29998779296875;307.20001220703125;294.29998779296875;304.8999938964844;^BVSP
1993-12-15;Ibovespa;304.8999938964844;312.20001220703125;301.20001220703125;301.20001220703125;^BVSP
1993-12-16;Ibovespa;301.20001220703125;307.6000061035156;300.3999938964844;304.29998779296875;^BVSP
1993-12-17;Ibovespa;304.29998779296875;311.6000061035156;304.1000061035156;309.3999938964844;^BVSP
1993-12-20;Ibovespa;309.3999938964844;316.20001220703125;308.79998779296875;310.0;^BVSP
1993-12-21;Ibovespa;310.0;329.70001220703125;310.0;329.70001220703125;^BVSP
1993-12-22;Ibovespa;329.70001220703125;344.70001220703125;329.70001220703125;343.3999938964844;^BVSP
1993-12-23;Ibovespa;343.3999938964844;350.8999938964844;343.3999938964844;349.20001220703125;^BVSP
1993-12-27;Ibovespa;349.20001220703125;360.70001220703125;349.20001220703125;359.29998779296875;^BVSP
1993-12-28;Ibovespa;359.29998779296875;364.70001220703125;356.1000061035156;360.3999938964844;^BVSP
1993-12-29;Ibovespa;360.3999938964844;373.70001220703125;360.3999938964844;373.6000061035156;^BVSP
1993-12-30;Ibovespa;373.6000061035156;378.6000061035156;373.6000061035156;375.5;^BVSP
1994-01-03;Ibovespa;375.5;380.1000061035156;373.3999938964844;380.1000061035156;^BVSP
1994-01-04;Ibovespa;380.1000061035156;400.6000061035156;380.1000061035156;400.6000061035156;^BVSP
1994-01-05;Ibovespa;400.6000061035156;435.70001220703125;400.6000061035156;421.1000061035156;^BVSP
1994-01-06;Ibovespa;421.1000061035156;446.5;421.1000061035156;444.20001220703125;^BVSP
1994-01-07;Ibovespa;444.20001220703125;476.6000061035156;444.20001220703125;476.3999938964844;^BVSP
1994-01-10;Ibovespa;476.3999938964844;501.5;476.3999938964844;495.3999938964844;^BVSP
1994-01-11;Ibovespa;495.3999938964844;509.3999938964844;490.0;501.3999938964844;^BVSP
1994-01-12;Ibovespa;501.3999938964844;536.4000244140625;501.3999938964844;536.4000244140625;^BVSP
1994-01-13;Ibovespa;536.4000244140625;567.2000122070312;531.2000122070312;561.7000122070312;^BVSP
1994-01-14;Ibovespa;561.7000122070312;574.2999877929688;546.5;551.0999755859375;^BVSP
1994-01-17;Ibovespa;551.0999755859375;601.7000122070312;551.0999755859375;598.0999755859375;^BVSP
1994-01-18;Ibovespa;598.0999755859375;635.7999877929688;592.2000122070312;605.7000122070312;^BVSP
1994-01-19;Ibovespa;605.7000122070312;642.0;595.5;642.0;^BVSP
1994-01-20;Ibovespa;642.0;691.0999755859375;642.0;689.7000122070312;^BVSP
1994-01-21;Ibovespa;689.7000122070312;713.2999877929688;674.5;689.2000122070312;^BVSP
1994-01-24;Ibovespa;689.2000122070312;699.5;668.4000244140625;689.5999755859375;^BVSP
1994-01-26;Ibovespa;689.5999755859375;719.2999877929688;687.7000122070312;704.9000244140625;^BVSP
1994-01-27;Ibovespa;704.9000244140625;739.9000244140625;659.5999755859375;684.5;^BVSP
1994-01-28;Ibovespa;684.5;694.7999877929688;660.0;689.2000122070312;^BVSP
1994-01-31;Ibovespa;689.2000122070312;741.7000122070312;689.2000122070312;740.5999755859375;^BVSP
1994-02-01;Ibovespa;740.5999755859375;827.5;740.5999755859375;826.9000244140625;^BVSP
1994-02-02;Ibovespa;826.9000244140625;866.5999755859375;819.7999877929688;823.0999755859375;^BVSP
1994-02-03;Ibovespa;823.0999755859375;827.2999877929688;794.0;798.4000244140625;^BVSP
1994-02-04;Ibovespa;798.4000244140625;827.5;798.4000244140625;821.2999877929688;^BVSP
1994-02-07;Ibovespa;821.2999877929688;849.5;820.2999877929688;848.7000122070312;^BVSP
1994-02-08;Ibovespa;848.7000122070312;897.7000122070312;848.7000122070312;888.0;^BVSP
1994-02-09;Ibovespa;888.0;918.9000244140625;888.0;904.7000122070312;^BVSP
1994-02-10;Ibovespa;904.7000122070312;1001.2000122070312;904.5;1000.9000244140625;^BVSP
1994-02-11;Ibovespa;1000.9000244140625;1047.699951171875;1000.9000244140625;1035.4000244140625;^BVSP
1994-02-17;Ibovespa;1035.4000244140625;1078.5999755859375;1035.4000244140625;1040.9000244140625;^BVSP
1994-02-18;Ibovespa;1040.9000244140625;1051.199951171875;944.2000122070312;944.9000244140625;^BVSP
1994-02-21;Ibovespa;944.9000244140625;995.9000244140625;920.0;928.5999755859375;^BVSP
1994-02-22;Ibovespa;928.5999755859375;1053.699951171875;928.5999755859375;1053.699951171875;^BVSP
1994-02-23;Ibovespa;1053.699951171875;1116.0;1040.699951171875;1063.0;^BVSP
1994-02-24;Ibovespa;1063.0;1089.9000244140625;975.2000122070312;998.0;^BVSP
1994-02-25;Ibovespa;998.0;1057.0999755859375;998.0;1008.2999877929688;^BVSP
1994-02-28;Ibovespa;1008.2999877929688;1069.800048828125;1008.2999877929688;1053.9000244140625;^BVSP
1994-03-01;Ibovespa;1053.9000244140625;1123.5999755859375;1053.9000244140625;1073.300048828125;^BVSP
1994-03-02;Ibovespa;1073.300048828125;1073.300048828125;1013.7999877929688;1021.5;^BVSP
1994-03-03;Ibovespa;1021.5;1074.5999755859375;1021.5;1045.800048828125;^BVSP
1994-03-04;Ibovespa;1045.800048828125;1117.9000244140625;1045.800048828125;1114.0;^BVSP
1994-03-07;Ibovespa;1114.0;1194.0;1113.0999755859375;1193.9000244140625;^BVSP
1994-03-08;Ibovespa;1193.9000244140625;1216.800048828125;1184.199951171875;1204.5;^BVSP
1994-03-09;Ibovespa;1204.5;1263.4000244140625;1198.4000244140625;1260.199951171875;^BVSP
1994-03-10;Ibovespa;1260.199951171875;1322.699951171875;1260.199951171875;1266.9000244140625;^BVSP
1994-03-11;Ibovespa;1266.9000244140625;1292.800048828125;1263.0;1268.699951171875;^BVSP
1994-03-14;Ibovespa;1268.699951171875;1330.0;1268.699951171875;1329.699951171875;^BVSP
1994-03-15;Ibovespa;1329.699951171875;1372.199951171875;1329.699951171875;1350.9000244140625;^BVSP
1994-03-16;Ibovespa;1350.9000244140625;1419.699951171875;1350.9000244140625;1408.4000244140625;^BVSP
1994-03-17;Ibovespa;1408.4000244140625;1439.699951171875;1362.5;1393.800048828125;^BVSP
1994-03-18;Ibovespa;1393.800048828125;1425.199951171875;1323.699951171875;1331.800048828125;^BVSP
1994-03-21;Ibovespa;1331.800048828125;1331.800048828125;1250.199951171875;1270.800048828125;^BVSP
1994-03-22;Ibovespa;1270.800048828125;1353.5;1270.800048828125;1353.5;^BVSP
1994-03-23;Ibovespa;1353.5;1415.699951171875;1342.0999755859375;1415.699951171875;^BVSP
1994-03-24;Ibovespa;1415.699951171875;1415.699951171875;1341.4000244140625;1376.5999755859375;^BVSP
1994-03-25;Ibovespa;1376.5999755859375;1464.300048828125;1376.5999755859375;1459.0999755859375;^BVSP
1994-03-28;Ibovespa;1459.0999755859375;1542.199951171875;1459.0999755859375;1469.300048828125;^BVSP
1994-03-29;Ibovespa;1469.300048828125;1482.300048828125;1417.0999755859375;1440.800048828125;^BVSP
1994-03-30;Ibovespa;1440.800048828125;1516.199951171875;1440.800048828125;1515.5999755859375;^BVSP
1994-04-04;Ibovespa;1515.5999755859375;1515.5999755859375;1355.0;1355.0;^BVSP
1994-04-05;Ibovespa;1355.0;1445.300048828125;1354.800048828125;1428.0;^BVSP
1994-04-06;Ibovespa;1428.0;1485.800048828125;1413.4000244140625;1435.5;^BVSP
1994-04-07;Ibovespa;1435.5;1477.699951171875;1423.699951171875;1474.9000244140625;^BVSP
1994-04-08;Ibovespa;1474.9000244140625;1566.800048828125;1474.9000244140625;1537.4000244140625;^BVSP
1994-04-11;Ibovespa;1537.4000244140625;1661.0999755859375;1537.4000244140625;1659.5999755859375;^BVSP
1994-04-12;Ibovespa;1659.5999755859375;1686.0;1647.9000244140625;1648.9000244140625;^BVSP
1994-04-13;Ibovespa;1648.9000244140625;1678.199951171875;1550.699951171875;1552.699951171875;^BVSP
1994-04-14;Ibovespa;1552.699951171875;1564.800048828125;1473.699951171875;1506.199951171875;^BVSP
1994-04-15;Ibovespa;1506.199951171875;1538.800048828125;1437.9000244140625;1443.4000244140625;^BVSP
1994-04-18;Ibovespa;1443.4000244140625;1503.5999755859375;1374.699951171875;1401.0999755859375;^BVSP
1994-04-19;Ibovespa;1401.0999755859375;1432.4000244140625;1339.199951171875;1345.5999755859375;^BVSP
1994-04-20;Ibovespa;1345.5999755859375;1407.5999755859375;1280.199951171875;1283.800048828125;^BVSP
1994-04-22;Ibovespa;1283.800048828125;1421.5;1283.800048828125;1420.300048828125;^BVSP
1994-04-25;Ibovespa;1420.300048828125;1585.300048828125;1419.0;1551.5999755859375;^BVSP
1994-04-26;Ibovespa;1551.5999755859375;1607.0999755859375;1551.5999755859375;1583.9000244140625;^BVSP
1994-04-27;Ibovespa;1583.9000244140625;1605.199951171875;1531.800048828125;1605.199951171875;^BVSP
1994-04-28;Ibovespa;1605.199951171875;1685.0999755859375;1605.199951171875;1672.699951171875;^BVSP
1994-04-29;Ibovespa;1672.800048828125;1732.5999755859375;1666.0999755859375;1708.4000244140625;^BVSP
1994-05-02;Ibovespa;1708.4000244140625;1740.4000244140625;1706.199951171875;1725.699951171875;^BVSP
1994-05-03;Ibovespa;1725.699951171875;1750.9000244140625;1644.199951171875;1648.4000244140625;^BVSP
1994-05-04;Ibovespa;1648.4000244140625;1653.300048828125;1542.300048828125;1573.800048828125;^BVSP
1994-05-05;Ibovespa;1573.800048828125;1578.699951171875;1445.300048828125;1447.9000244140625;^BVSP
1994-05-06;Ibovespa;1447.9000244140625;1510.300048828125;1325.5;1510.300048828125;^BVSP
1994-05-09;Ibovespa;1510.300048828125;1563.300048828125;1414.9000244140625;1421.800048828125;^BVSP
1994-05-10;Ibovespa;1421.800048828125;1558.9000244140625;1421.800048828125;1548.0;^BVSP
1994-05-11;Ibovespa;1548.0;1621.0999755859375;1517.5999755859375;1546.0999755859375;^BVSP
1994-05-12;Ibovespa;1546.0999755859375;1640.9000244140625;1535.0;1637.800048828125;^BVSP
1994-05-13;Ibovespa;1637.800048828125;1670.5999755859375;1563.5;1585.9000244140625;^BVSP
1994-05-16;Ibovespa;1585.9000244140625;1621.4000244140625;1531.9000244140625;1562.5999755859375;^BVSP
1994-05-17;Ibovespa;1562.5999755859375;1658.0;1559.5;1648.4000244140625;^BVSP
1994-05-18;Ibovespa;1648.4000244140625;1792.4000244140625;1648.4000244140625;1790.9000244140625;^BVSP
1994-05-19;Ibovespa;1790.9000244140625;2008.5;1790.9000244140625;2008.5;^BVSP
1994-05-20;Ibovespa;2008.5;2091.199951171875;1984.300048828125;2031.699951171875;^BVSP
1994-05-23;Ibovespa;2031.699951171875;2134.300048828125;2031.699951171875;2096.300048828125;^BVSP
1994-05-24;Ibovespa;2096.300048828125;2141.39990234375;2044.699951171875;2127.800048828125;^BVSP
1994-05-25;Ibovespa;2127.800048828125;2301.89990234375;2111.199951171875;2301.800048828125;^BVSP
1994-05-26;Ibovespa;2301.800048828125;2394.699951171875;2275.300048828125;2342.10009765625;^BVSP
1994-05-27;Ibovespa;2342.10009765625;2381.89990234375;2272.60009765625;2349.5;^BVSP
1994-05-30;Ibovespa;2349.5;2440.699951171875;2349.5;2428.39990234375;^BVSP
1994-05-31;Ibovespa;2428.39990234375;2516.89990234375;2428.39990234375;2467.199951171875;^BVSP
1994-06-01;Ibovespa;2467.199951171875;2532.699951171875;2437.10009765625;2526.5;^BVSP
1994-06-03;Ibovespa;2526.5;2714.0;2526.5;2696.0;^BVSP
1994-06-06;Ibovespa;2696.0;2922.10009765625;2695.800048828125;2908.699951171875;^BVSP
1994-06-07;Ibovespa;2908.699951171875;2976.0;2887.699951171875;2920.5;^BVSP
1994-06-08;Ibovespa;2920.5;2965.0;2818.199951171875;2821.800048828125;^BVSP
1994-06-09;Ibovespa;2821.800048828125;2936.5;2769.199951171875;2932.39990234375;^BVSP
1994-06-10;Ibovespa;2932.39990234375;3056.10009765625;2931.10009765625;3020.39990234375;^BVSP
